;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
0;1913-08-24;Fecha 11;Boca;1;River;2;Racing Club;L;partido/boca-1-river-2-campeonato-1913/3184/1913/1000/10.html;Campeonato 1913
1;1914-10-25;Fecha 13;River;0;Boca;0;Ferro Carril Oeste;V;partido/river-0-boca-0-campeonato-1914/3202/1914/1001/14.html;Campeonato 1914
2;1915-05-02;Primera Fase. Partido Único;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-copa-competencia-1915/4994/1915/77/1.html;Copa Competencia 1915
3;1915-05-09;Primera Fase. Partido Desempate;River;4;Boca;2;Gimnasia y Esgrima (Buenos Aires);V;partido/river-4-boca-2-copa-competencia-1915/4995/1915/77/2.html;Copa Competencia 1915
4;1915-06-20;Fecha 8;Boca;0;River;2;Boca Juniors;L;partido/boca-0-river-2-campeonato-1915/3225/1915/1023/8.html;Campeonato 1915
5;1916-12-10;Fecha 21;River;2;Boca;1;Racing Club;V;partido/river-2-boca-1-campeonato-1916/3262/1916/1003/21.html;Campeonato 1916
6;1917-06-24;Fecha 9;River;2;Boca;2;Racing Club;V;partido/river-2-boca-2-campeonato-1917/3272/1917/1004/9.html;Campeonato 1917
7;1918-08-30;Octavos de Final. Partido Único;Boca;0;River;1;Racing Club;N;partido/boca-0-river-1-copa-competencia-1918/5015/1918/76/3.html;Copa Competencia 1918
8;1918-09-18;Fecha 16;River;0;Boca;1;Racing Club;V;partido/river-0-boca-1-campeonato-1918/3300/1918/1004/16.html;Campeonato 1918
9;1919-07-27;Fecha 4;Boca;0;River;0;Boca Juniors;L;partido/boca-0-river-0-campeonato-anulado-1919/5185/1919/1015/4.html;Campeonato Anulado 1919
10;1927-12-04;Fecha 33;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-campeonato-1927/4813/1927/1011/29.html;Campeonato 1927
11;1928-12-23;Fecha 27;Boca;6;River;0;Boca Juniors;L;partido/boca-6-river-0-campeonato-1928/4838/1928/1012/20.html;Campeonato 1928
12;1930-05-04;Fecha 7;River;3;Boca;2;River Plate;V;partido/river-3-boca-2-campeonato-1930/4878/1930/1012/5.html;Campeonato 1930
13;1931-09-20;Fecha 17;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-campeonato-1931/17/1931/1/17.html;Campeonato 1931
14;1932-01-06;Fecha 34;River;0;Boca;3;River Plate;V;partido/river-0-boca-3-campeonato-1931/34/1931/1/34.html;Campeonato 1931
15;1932-06-19;Fecha 15;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1932/49/1932/1/15.html;Campeonato 1932
16;1932-10-30;Fecha 32;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1932/66/1932/1/32.html;Campeonato 1932
17;1933-07-02;Fecha 17;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-campeonato-1933/85/1933/1/17.html;Campeonato 1933
18;1933-11-19;Fecha 34;River;3;Boca;1;River Plate;V;partido/river-3-boca-1-campeonato-1933/102/1933/1/34.html;Campeonato 1933
19;1934-06-17;Fecha 12;Boca;4;River;1;Boca Juniors;L;partido/boca-4-river-1-campeonato-1934/114/1934/2/12.html;Campeonato 1934
20;1934-09-16;Fecha 25;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-campeonato-1934/127/1934/2/25.html;Campeonato 1934
21;1934-11-04;Fecha 32;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1934/134/1934/2/32.html;Campeonato 1934
22;1935-04-21;Fecha 5;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-campeonato-1935/146/1935/1/5.html;Campeonato 1935
23;1935-09-01;Fecha 22;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1935/163/1935/1/22.html;Campeonato 1935
24;1936-04-19;Fecha 3;Boca;2;River;3;Boca Juniors;L;partido/boca-2-river-3-copa-de-honor-1936/178/1936/3/3.html;Copa De Honor 1936
25;1936-08-30;Fecha 3;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-copa-campeonato-1936/195/1936/4/3.html;Copa Campeonato 1936
26;1936-08-30;Fecha 3;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-copa-campeonato-1936/195/1936/4/3.html;Campeonato 1936
27;1937-08-08;Fecha 16;Boca;2;River;1;San Lorenzo de Almagro;L;partido/boca-2-river-1-campeonato-1937/225/1937/1/16.html;Campeonato 1937
28;1937-12-12;Fecha 33;River;3;Boca;2;San Lorenzo de Almagro;V;partido/river-3-boca-2-campeonato-1937/242/1937/1/33.html;Campeonato 1937
29;1938-04-10;Fecha 2;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-campeonato-1938/245/1938/7/2.html;Campeonato 1938
30;1938-09-04;Fecha 19;River;2;Boca;2;River Plate;V;partido/river-2-boca-2-campeonato-1938/262/1938/7/18.html;Campeonato 1938
31;1939-02-11;Desempate 1er. Puesto 1ra. Rueda;Boca;3;River;5;San Lorenzo de Almagro;N;partido/boca-3-river-5-desempate-1er-puesto-1ra-rueda-1937/3883/1937/47/1.html;Desempate 1er. Puesto 1ra. Rueda 1937
32;1939-06-11;Fecha 13;River;0;Boca;2;River Plate;V;partido/river-0-boca-2-campeonato-1939/290/1939/1/13.html;Campeonato 1939
33;1939-11-05;Fecha 30;Boca;1;River;2;San Lorenzo de Almagro;L;partido/boca-1-river-2-campeonato-1939/307/1939/1/30.html;Campeonato 1939
34;1940-06-30;Fecha 12;Boca;3;River;1;Boca Juniors;L;partido/boca-3-river-1-campeonato-1940/322/1940/7/11.html;Campeonato 1940
35;1940-11-17;Fecha 29;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1940/338/1940/7/27.html;Campeonato 1940
36;1941-06-29;Fecha 14;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1941/357/1941/5/14.html;Campeonato 1941
37;1941-10-19;Fecha 29;River;5;Boca;1;River Plate;V;partido/river-5-boca-1-campeonato-1941/372/1941/5/29.html;Campeonato 1941
38;1942-07-19;Fecha 13;River;4;Boca;0;River Plate;V;partido/river-4-boca-0-campeonato-1942/386/1942/5/13.html;Campeonato 1942
39;1942-11-08;Fecha 28;Boca;2;River;2;Boca Juniors;L;partido/boca-2-river-2-campeonato-1942/401/1942/5/28.html;Campeonato 1942
40;1942-12-01;Semifinales. Partido Único;Boca;0 (2);River;0 (3);River Plate;N;partido/boca-0-2-river-0-3-copa-adrian-escobar-1942/3215/1942/64/2.html;Copa Adrian Escobar 1942
41;1943-05-16;Fecha 5;River;3;Boca;1;River Plate;V;partido/river-3-boca-1-campeonato-1943/408/1943/5/5.html;Campeonato 1943
42;1943-09-26;Fecha 20;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1943/423/1943/5/20.html;Campeonato 1943
43;1944-05-14;Fecha 5;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-campeonato-1944/438/1944/5/5.html;Campeonato 1944
44;1944-09-03;Fecha 20;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-campeonato-1944/453/1944/5/20.html;Campeonato 1944
45;1945-07-29;Fecha 13;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1945/476/1945/5/13.html;Campeonato 1945
46;1945-11-18;Fecha 28;Boca;4;River;1;Boca Juniors;L;partido/boca-4-river-1-campeonato-1945/491/1945/5/28.html;Campeonato 1945
47;1946-06-30;Fecha 10;River;2;Boca;0;River Plate;V;partido/river-2-boca-0-campeonato-1946/503/1946/5/10.html;Campeonato 1946
48;1946-08-15;Semifinales. Partido Único;Boca;2;River;0;San Lorenzo de Almagro;N;partido/boca-2-river-0-copa-competencia-britanica-1946/3205/1946/93/3.html;Copa Competencia Britanica 1946
49;1946-10-27;Fecha 25;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1946/518/1946/5/25.html;Campeonato 1946
50;1947-04-27;Fecha 3;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1947/526/1947/5/3.html;Campeonato 1947
51;1947-08-24;Fecha 18;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-campeonato-1947/541/1947/5/18.html;Campeonato 1947
52;1948-08-01;Fecha 14;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-campeonato-1948/567/1948/5/14.html;Campeonato 1948
53;1948-12-08;Fecha 29;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1948/582/1948/5/29.html;Campeonato 1948
54;1949-07-31;Fecha 13;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1949/596/1949/1/13.html;Campeonato 1949
55;1949-11-13;Fecha 30;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1949/613/1949/1/29.html;Campeonato 1949
56;1950-06-11;Fecha 10;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1950/627/1950/6/10.html;Campeonato 1950
57;1950-10-12;Fecha 27;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-campeonato-1950/644/1950/6/27.html;Campeonato 1950
58;1951-07-15;Fecha 14;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-campeonato-1951/668/1951/7/13.html;Campeonato 1951
59;1951-11-01;Fecha 31;Boca;0;River;3;Boca Juniors;L;partido/boca-0-river-3-campeonato-1951/685/1951/7/29.html;Campeonato 1951
60;1952-06-08;Fecha 10;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1952/697/1952/5/9.html;Campeonato 1952
61;1952-11-08;Fecha 25;River;3;Boca;1;River Plate;V;partido/river-3-boca-1-campeonato-1952/713/1952/5/25.html;Campeonato 1952
62;1953-07-19;Fecha 12;River;2;Boca;3;River Plate;V;partido/river-2-boca-3-campeonato-1953/730/1953/5/12.html;Campeonato 1953
63;1953-11-01;Fecha 27;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-campeonato-1953/745/1953/5/27.html;Campeonato 1953
64;1954-07-18;Fecha 13;Boca;0;River;1;Boca Juniors;L;partido/boca-0-river-1-campeonato-1954/761/1954/5/13.html;Campeonato 1954
65;1954-10-31;Fecha 28;River;3;Boca;0;River Plate;V;partido/river-3-boca-0-campeonato-1954/776/1954/5/28.html;Campeonato 1954
66;1955-08-17;Fecha 14;River;0;Boca;4;Racing Club;V;partido/river-0-boca-4-campeonato-1955/792/1955/5/14.html;Campeonato 1955
67;1955-12-08;Fecha 29;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-campeonato-1955/807/1955/5/29.html;Campeonato 1955
68;1956-04-22;Fecha 2;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-campeonato-1956/810/1956/5/2.html;Campeonato 1956
69;1956-09-09;Fecha 17;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1956/3066/1956/5/17.html;Campeonato 1956
70;1957-07-21;Fecha 10;Boca;2;River;2;Boca Juniors;L;partido/boca-2-river-2-campeonato-1957/834/1957/5/10.html;Campeonato 1957
71;1957-11-24;Fecha 25;River;5;Boca;3;River Plate;V;partido/river-5-boca-3-campeonato-1957/849/1957/5/25.html;Campeonato 1957
72;1958-09-28;Fecha 14;River;2;Boca;2;River Plate;V;partido/river-2-boca-2-campeonato-1958/868/1958/7/14.html;Campeonato 1958
73;1958-12-20;Fecha 29;Boca;2;River;2;Huracán;L;partido/boca-2-river-2-campeonato-1958/883/1958/7/29.html;Campeonato 1958
74;1959-05-19;Fecha 3;Boca;5;River;1;Boca Juniors;L;partido/boca-5-river-1-campeonato-1959/889/1959/5/3.html;Campeonato 1959
75;1959-09-06;Fecha 18;River;2;Boca;3;River Plate;V;partido/river-2-boca-3-campeonato-1959/904/1959/5/18.html;Campeonato 1959
76;1960-04-17;Fecha 3;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-campeonato-1960/919/1960/5/3.html;Campeonato 1960
77;1960-09-11;Fecha 18;Boca;3;River;1;Boca Juniors;L;partido/boca-3-river-1-campeonato-1960/934/1960/5/18.html;Campeonato 1960
78;1961-08-06;Fecha 12;River;2;Boca;2;River Plate;V;partido/river-2-boca-2-campeonato-1961/958/1961/5/12.html;Campeonato 1961
79;1961-11-12;Fecha 27;Boca;3;River;1;Boca Juniors;L;partido/boca-3-river-1-campeonato-1961/973/1961/5/27.html;Campeonato 1961
80;1962-08-26;Fecha 14;River;3;Boca;1;River Plate;V;partido/river-3-boca-1-campeonato-1962/990/1962/49/13.html;Campeonato 1962
81;1962-12-09;Fecha 29;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-campeonato-1962/1005/1962/49/27.html;Campeonato 1962
82;1963-07-28;Fecha 12;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-campeonato-1963/1018/1963/8/12.html;Campeonato 1963
83;1963-11-17;Fecha 25;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-campeonato-1963/1031/1963/8/25.html;Campeonato 1963
84;1964-08-16;Fecha 14;River;0;Boca;0;River Plate;V;partido/river-0-boca-0-campeonato-1964/1056/1964/5/16.html;Campeonato 1964
85;1964-11-29;Fecha 29;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-campeonato-1964/1069/1964/5/29.html;Campeonato 1964
86;1965-07-04;Fecha 15;River;1;Boca;2;River Plate;V;partido/river-1-boca-2-campeonato-1965/1085/1965/1/15.html;Campeonato 1965
87;1965-12-08;Fecha 32;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-campeonato-1965/1102/1965/1/32.html;Campeonato 1965
88;1966-02-10;Primera Fase. Partido 1;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-copa-libertadores-1966/1152/1966/102/1.html;Libertadores 1966
89;1966-03-24;Primera Fase. Partido 10;Boca;2;River;0;Boca Juniors;L;partido/boca-2-river-0-copa-libertadores-1966/1161/1966/102/10.html;Libertadores 1966
90;1966-04-03;Fecha 5;Boca;1;River;3;Boca Juniors;L;partido/boca-1-river-3-campeonato-1966/1116/1966/9/5.html;Campeonato 1966
91;1966-04-14;Semifinales. Partido 3;River;2;Boca;2;River Plate;V;partido/river-2-boca-2-copa-libertadores-1966/1164/1966/102/13.html;Libertadores 1966
92;1966-05-04;Semifinales. Partido 6;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-copa-libertadores-1966/1167/1966/102/16.html;Libertadores 1966
93;1966-08-21;Fecha 24;River;2;Boca;0;River Plate;V;partido/river-2-boca-0-campeonato-1966/1135/1966/9/24.html;Campeonato 1966
94;1967-04-23;Interzonal. Partido 8;Boca;0;River;0;Boca Juniors;L;partido/boca-0-river-0-torneo-metropolitano-1967/1173/1967/10/8.html;Torneo Metropolitano 1967
95;1967-07-08;Interzonal. Partido 19;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-torneo-metropolitano-1967/1184/1967/10/19.html;Torneo Metropolitano 1967
96;1967-11-26;Fecha 12;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-torneo-nacional-1967/1199/1967/11/12.html;Torneo Nacional 1967
97;1968-04-07;Interzonal. Partido 6;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-torneo-metropolitano-1968/1208/1968/10/6.html;Torneo Metropolitano 1968
98;1968-06-23;Interzonal. Partido 17;River;0;Boca;0;River Plate;V;partido/river-0-boca-0-torneo-metropolitano-1968/1219/1968/10/17.html;Torneo Metropolitano 1968
99;1968-10-27;Fecha 8;Boca;3;River;1;Boca Juniors;L;partido/boca-3-river-1-torneo-nacional-1968/1231/1968/11/7.html;Torneo Nacional 1968
100;1969-03-02;Interzonal. Partido 2;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-torneo-metropolitano-1969/1241/1969/12/2.html;Torneo Metropolitano 1969
101;1969-05-04;Interzonal. Partido 13;River;2;Boca;0;River Plate;V;partido/river-2-boca-0-torneo-metropolitano-1969/1251/1969/12/12.html;Torneo Metropolitano 1969
102;1969-07-03;Semifinales. Partido único;Boca;0;River;0;Racing Club;N;partido/boca-0-river-0-torneo-metropolitano-1969/1262/1969/12/23.html;Torneo Metropolitano 1969
103;1969-12-14;Fecha 17;River;2;Boca;2;River Plate;V;partido/river-2-boca-2-torneo-nacional-1969/1279/1969/13/17.html;Torneo Nacional 1969
104;1970-02-17;Primera Fase. Partido 1;River;1;Boca;3;River Plate;V;partido/river-1-boca-3-copa-libertadores-1970/1323/1970/103/1.html;Libertadores 1970
105;1970-03-19;Primera Fase. Partido 6;Boca;2;River;1;Boca Juniors;L;partido/boca-2-river-1-copa-libertadores-1970/1328/1970/103/6.html;Libertadores 1970
106;1970-04-16;Segunda Fase. Partido 2;River;1;Boca;0;River Plate;V;partido/river-1-boca-0-copa-libertadores-1970/1330/1970/103/8.html;Libertadores 1970
107;1970-04-30;Segunda Fase. Partido 4;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-copa-libertadores-1970/1332/1970/103/10.html;Libertadores 1970
108;1970-06-14;Fecha 15;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-torneo-metropolitano-1970/1293/1970/14/13.html;Torneo Metropolitano 1970
109;1970-09-27;Interzonal. Partido 4;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-torneo-nacional-1970/1304/1970/15/4.html;Torneo Nacional 1970
110;1970-11-14;Interzonal. Partido 14;Boca;0;River;0;Boca Juniors;L;partido/boca-0-river-0-torneo-nacional-1970/1314/1970/15/14.html;Torneo Nacional 1970
111;1971-03-10;Fecha 2;Boca;1;River;2;Racing Club;L;partido/boca-1-river-2-torneo-metropolitano-1971/1334/1971/43/2.html;Torneo Metropolitano 1971
112;1971-06-10;Fecha 21;River;3;Boca;3;Racing Club;V;partido/river-3-boca-3-torneo-metropolitano-1971/1352/1971/43/19.html;Torneo Metropolitano 1971
113;1971-11-27;Interzonal. Partido 11;Boca;1;River;3;Racing Club;N;partido/boca-1-river-3-torneo-nacional-1971/1381/1971/45/10.html;Torneo Nacional 1971
114;1972-03-12;Fecha 3;River;0;Boca;4;River Plate;V;partido/river-0-boca-4-torneo-metropolitano-1972/1405/1972/18/3.html;Torneo Metropolitano 1972
115;1972-06-18;Fecha 20;Boca;2;River;2;Boca Juniors;L;partido/boca-2-river-2-torneo-metropolitano-1972/1422/1972/18/20.html;Torneo Metropolitano 1972
116;1972-10-15;Interzonal. Partido 1;Boca;4;River;5;Vélez Sársfield;N;partido/boca-4-river-5-torneo-nacional-1972/1389/1972/17/1.html;Torneo Nacional 1972
117;1972-12-13;Semifinales. Partido único;Boca;2;River;3;Vélez Sársfield;N;partido/boca-2-river-3-torneo-nacional-1972/1402/1972/17/14.html;Torneo Nacional 1972
118;1973-03-04;Fecha 1;River;2;Boca;1;River Plate;V;partido/river-2-boca-1-torneo-metropolitano-1973/1452/1973/51/1.html;Torneo Metropolitano 1973
119;1973-06-27;Fecha 18;Boca;5;River;2;Boca Juniors;L;partido/boca-5-river-2-torneo-metropolitano-1973/1469/1973/51/17.html;Torneo Metropolitano 1973
120;1973-11-11;Interzonal. Partido 9;Boca;0;River;1;Vélez Sársfield;N;partido/boca-0-river-1-torneo-nacional-1973/1445/1973/11/9.html;Torneo Nacional 1973
121;1974-02-03;Interzonal. Partido 1;Boca;5;River;2;Boca Juniors;L;partido/boca-5-river-2-torneo-metropolitano-1974/1486/1974/10/1.html;Torneo Metropolitano 1974
122;1974-03-31;Interzonal. Partido 10;River;3;Boca;1;River Plate;V;partido/river-3-boca-1-torneo-metropolitano-1974/1495/1974/10/10.html;Torneo Metropolitano 1974
123;1974-08-25;Interzonal. Partido 6;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-torneo-nacional-1974/1512/1974/19/6.html;Torneo Nacional 1974
124;1974-11-03;Interzonal. Partido 15;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-torneo-nacional-1974/1521/1974/19/15.html;Torneo Nacional 1974
125;1975-04-17;Fecha 15;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-torneo-metropolitano-1975/1546/1975/16/15.html;Torneo Metropolitano 1975
126;1975-07-27;Fecha 34;River;0;Boca;1;River Plate;V;partido/river-0-boca-1-torneo-metropolitano-1975/1565/1975/16/34.html;Torneo Metropolitano 1975
127;1975-09-21;Interzonal. Partido 1;Boca;1;River;2;Boca Juniors;L;partido/boca-1-river-2-torneo-nacional-1975/1570/1975/20/1.html;Torneo Nacional 1975
128;1975-10-26;Interzonal. Partido 9;River;1;Boca;2;River Plate;V;partido/river-1-boca-2-torneo-nacional-1975/1578/1975/20/9.html;Torneo Nacional 1975
129;1976-02-18;Interzonal. Partido 2;River;0;Boca;0;River Plate;V;partido/river-0-boca-0-torneo-metropolitano-1976/1587/1976/21/2.html;Torneo Metropolitano 1976
130;1976-04-18;Interzonal. Partido 13;Boca;0;River;1;Boca Juniors;L;partido/boca-0-river-1-torneo-metropolitano-1976/1598/1976/21/13.html;Torneo Metropolitano 1976
131;1976-07-25;Ronda Final. Partido 8;Boca;1;River;1;Huracán;N;partido/boca-1-river-1-torneo-metropolitano-1976/1615/1976/21/30.html;Torneo Metropolitano 1976
132;1976-09-26;Interzonal. Partido 3;Boca;1;River;1;Boca Juniors;L;partido/boca-1-river-1-torneo-nacional-1976/1621/1976/22/3.html;Torneo Nacional 1976
133;1976-11-14;Interzonal. Partido 11;River;0;Boca;2;River Plate;V;partido/river-0-boca-2-torneo-nacional-1976/1629/1976/22/11.html;Torneo Nacional 1976
